fecha,indicativo,nombre,provincia,lat,lon,tmax,tmin,tmed,prec,racha,velmedia
2025-04-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.7,6.0,11.9,0.0,30.0,9.6
2025-04-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.4,14.0,16.7,2.1,24.1,5.3
2025-04-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.5,9.0,15.7,0.4,34.4,6.4
2025-04-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.6,2.1,8.9,3.4,13.6,3.2
2025-04-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.4,6.6,11.0,0.2,17.9,9.1
2025-04-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.0,12.0,19.0,0.0,39.1,8.1
2025-04-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.8,14.9,18.8,1.6,35.3,13.9
2025-04-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.1,9.1,15.1,0.1,32.9,11.3
2025-04-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.9,10.4,15.6,1.5,20.1,4.1
2025-04-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.1,11.9,15.5,1.0,26.0,4.1
2025-04-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,24.5,10.1,17.3,0.0,39.1,6.7
2025-04-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.7,7.7,12.7,3.1,39.7,3.8
2025-04-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.7,11.1,15.4,5.5,17.2,12.1
2025-04-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.1,12.8,17.4,2.6,27.2,14.7
2025-04-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.5,13.0,17.7,4.4,10.7,10.1
2025-04-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,29.3,14.8,22.0,2.9,35.0,4.3
2025-04-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.0,14.9,20.5,3.1,35.7,4.3
2025-05-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,28.1,13.9,21.0,0.0,10.4,13.8
2025-05-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.7,14.3,17.0,0.0,20.5,12.1
2025-05-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.2,6.7,13.9,0.0,39.8,6.8
2025-05-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.2,8.6,13.9,0.0,15.0,3.7
2025-05-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.4,3.4,10.4,4.5,18.4,3.9
2025-05-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.9,10.1,13.0,1.5,27.7,3.5
2025-05-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.3,8.0,12.7,0.0,26.4,11.9
2025-05-08,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.0,5.7,10.3,0.8,25.6,9.3
2025-05-09,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.7,13.3,20.0,4.0,19.3,5.0
2025-05-10,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.8,6.9,10.9,0.4,23.2,10.1
2025-05-11,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.2,6.3,11.2,0.0,16.0,9.9
2025-05-12,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.8,7.3,14.0,0.0,27.8,4.5
2025-05-13,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.9,4.0,10.5,0.0,18.2,11.2
2025-05-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.5,3.3,9.9,0.0,36.8,3.1
2025-05-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.0,10.5,16.3,1.8,21.5,5.6
2025-05-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.1,5.1,11.6,1.3,19.2,6.2
2025-05-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.6,8.6,15.6,0.0,28.5,12.5
2025-05-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.8,9.8,15.8,3.3,25.1,9.6
2025-05-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.0,8.8,12.9,0.6,16.9,3.9
2025-05-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.2,11.3,15.3,3.2,27.0,4.2
2025-05-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.0,12.4,16.2,0.4,26.6,9.1
2025-05-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,11.3,5.1,8.2,0.5,18.3,15.0
2025-05-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.9,7.2,14.0,0.7,26.5,11.0
2025-05-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,11.8,4.0,7.9,4.1,11.3,9.1
2025-05-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.2,2.7,7.4,1.1,28.9,11.9
2025-05-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,10.5,3.8,7.1,1.3,20.7,8.1
2025-05-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.4,7.6,10.5,1.0,33.2,6.0
2025-05-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.9,11.1,16.0,0.0,36.7,5.9
2025-05-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.7,10.7,17.2,1.4,26.2,7.0
2025-05-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.5,14.7,18.6,0.0,10.1,6.1
2025-05-31,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.0,3.1,10.6,0.1,32.8,3.0
2025-06-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.6,4.9,10.8,4.5,25.1,10.8
2025-06-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.1,9.8,15.5,0.0,16.9,7.5
2025-06-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.5,2.7,8.1,5.7,16.2,8.2
2025-06-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.5,4.3,9.9,0.3,35.4,12.2
2025-06-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,29.0,14.3,21.6,0.0,16.6,8.4
2025-06-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,24.0,14.9,19.5,3.9,16.0,14.3
2025-06-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.9,7.0,13.0,2.5,34.6,13.0
2025-06-08,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.7,10.7,15.2,2.3,30.0,13.0
2025-06-09,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.5,6.6,10.5,3.0,11.6,12.3
2025-06-10,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,10.1,3.8,7.0,0.0,15.9,9.9
2025-06-11,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.4,5.7,10.1,1.7,36.0,12.3
2025-06-12,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.0,14.4,17.2,4.3,10.9,5.1
2025-06-13,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,25.1,14.1,19.6,2.4,34.9,14.1
2025-06-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,24.1,11.5,17.8,0.0,19.6,8.6
2025-06-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.4,13.5,19.9,0.0,11.2,4.6
2025-06-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.9,9.6,14.7,1.6,38.3,11.3
2025-06-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.4,5.8,9.1,0.6,29.6,9.8
2025-06-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,9.0,3.4,6.2,4.5,21.3,7.3
2025-06-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.1,10.8,16.4,1.1,30.2,4.4
2025-06-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,25.2,15.0,20.1,0.0,37.3,14.6
2025-06-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.6,9.6,12.6,6.7,33.7,3.6
2025-06-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.3,8.1,15.2,5.3,39.7,5.3
2025-06-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.8,13.3,16.5,0.0,38.8,11.3
2025-06-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.0,7.2,11.1,3.3,17.1,11.2
2025-06-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.2,13.6,19.9,2.4,39.4,12.1
2025-06-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.6,4.7,11.2,2.7,19.7,14.9
2025-06-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.8,6.9,10.9,3.2,13.3,14.4
2025-06-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.8,5.8,9.8,0.0,11.4,6.0
2025-06-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.1,7.4,11.8,4.0,23.2,6.5
2025-06-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.5,6.0,11.2,0.0,19.1,10.6
2025-07-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.3,14.9,17.6,0.0,23.4,3.5
2025-07-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.5,8.2,15.4,0.0,10.3,7.4
2025-07-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.4,11.9,15.2,1.6,10.3,12.6
2025-07-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.1,2.9,8.0,0.0,32.2,5.9
2025-07-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,10.1,3.3,6.7,2.3,15.9,11.6
2025-07-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.2,11.2,18.7,3.3,21.7,13.4
2025-07-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.8,7.8,14.8,1.9,19.2,10.2
2025-07-08,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.1,7.0,9.5,2.0,10.8,3.7
2025-07-09,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.5,9.7,13.6,2.1,36.8,5.0
2025-07-10,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.5,4.8,10.2,0.0,25.3,9.3
2025-07-11,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.7,9.2,16.5,0.0,12.7,8.3
2025-07-12,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.4,12.5,15.4,0.0,18.3,7.5
2025-07-13,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.0,3.4,9.7,2.6,27.5,9.1
2025-07-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.0,5.4,11.2,2.4,23.3,14.6
2025-07-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,28.6,14.6,21.6,0.0,35.6,11.7
2025-07-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.0,11.2,15.1,0.0,35.0,10.0
2025-07-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.5,7.8,14.6,5.9,24.0,10.1
2025-07-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.1,2.5,7.3,0.0,26.7,8.9
2025-07-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.1,13.0,17.1,0.3,30.8,4.0
2025-07-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.2,4.6,10.9,3.8,10.4,14.6
2025-07-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.5,4.5,11.5,9.3,12.5,7.4
2025-07-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.3,4.0,9.2,3.0,26.5,11.5
2025-07-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.1,13.4,18.3,0.0,35.4,4.8
2025-07-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.3,10.2,12.7,0.0,17.4,10.1
2025-07-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.9,7.9,12.9,0.0,18.4,11.2
2025-07-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.1,9.0,11.6,3.1,30.1,10.4
2025-07-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.5,3.0,9.3,0.0,26.8,10.1
2025-07-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.4,14.0,20.2,1.3,19.1,4.4
2025-07-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.6,13.1,19.8,4.0,15.3,11.0
2025-07-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.2,5.6,9.4,3.9,19.7,9.2
2025-07-31,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.4,12.5,17.5,3.0,11.7,12.6
2025-08-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.7,12.2,16.0,0.0,15.9,13.5
2025-08-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.7,9.3,12.0,0.1,20.3,10.7
2025-08-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.1,10.6,14.9,3.4,14.3,9.6
2025-08-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.7,10.1,16.9,7.6,11.6,13.7
2025-08-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.6,6.3,11.9,0.3,37.5,12.7
2025-08-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.3,10.3,16.3,5.8,14.4,8.6
2025-08-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.2,5.9,10.6,4.3,29.9,4.8
2025-08-08,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,11.2,2.2,6.7,0.0,37.9,11.5
2025-08-09,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.0,6.3,9.7,0.0,28.6,10.9
2025-08-10,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.4,8.3,11.9,5.4,35.6,8.0
2025-08-11,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,27.3,12.3,19.8,0.4,31.5,11.7
2025-08-12,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.2,13.8,18.0,5.5,34.4,7.8
2025-08-13,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.4,9.0,14.2,0.9,16.6,4.4
2025-08-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.3,9.1,12.2,0.0,31.2,13.5
2025-08-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.6,9.5,14.1,0.0,39.9,3.3
2025-08-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.7,6.0,9.8,0.0,17.9,6.1
2025-08-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.5,8.6,13.0,0.0,29.2,9.2
2025-08-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.5,4.4,10.9,0.0,15.0,12.6
2025-08-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.2,11.1,16.2,0.7,19.2,8.5
2025-08-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,24.1,10.3,17.2,0.0,11.3,5.1
2025-08-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.1,10.5,13.8,2.3,24.4,11.4
2025-08-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.7,6.0,11.9,0.0,36.9,11.3
2025-08-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.7,6.7,13.2,7.1,32.1,12.5
2025-08-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.1,10.3,14.7,4.9,13.9,12.8
2025-08-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.1,6.8,12.5,0.0,25.0,9.2
2025-08-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.9,11.6,17.2,0.4,35.2,13.6
2025-08-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.2,4.1,8.2,0.7,18.5,14.2
2025-08-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,11.3,4.7,8.0,2.7,36.6,7.7
2025-08-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.6,3.8,9.2,0.0,16.3,3.8
2025-08-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,27.2,13.5,20.4,0.9,18.8,12.2
2025-08-31,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,11.8,4.3,8.1,2.3,17.7,14.4
2025-09-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,17.8,11.5,14.7,2.8,15.9,8.8
2025-09-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,24.2,9.8,17.0,4.2,15.1,9.2
2025-09-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.5,4.1,8.8,2.4,17.6,8.0
2025-09-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.0,7.3,14.1,0.0,32.7,3.7
2025-09-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.4,2.9,8.1,0.0,33.8,4.5
2025-09-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.9,14.7,17.3,0.0,13.5,6.7
2025-09-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.8,8.6,12.2,0.0,11.2,13.5
2025-09-08,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,25.5,14.3,19.9,5.0,34.2,4.5
2025-09-09,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.7,5.5,9.6,1.0,10.2,7.6
2025-09-10,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,9.5,2.1,5.8,2.7,23.6,6.9
2025-09-11,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,8.6,2.4,5.5,6.5,22.1,11.8
2025-09-12,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,10.3,4.1,7.2,2.4,35.2,7.1
2025-09-13,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.1,7.6,14.9,0.0,24.1,9.6
2025-09-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.1,7.3,13.7,4.5,37.9,4.0
2025-09-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.7,12.4,15.5,0.0,27.1,6.2
2025-09-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.3,8.0,13.7,0.9,36.1,3.0
2025-09-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,10.7,4.8,7.8,4.0,11.8,4.4
2025-09-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.4,6.1,12.8,2.2,24.2,9.0
2025-09-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.5,5.0,10.7,0.0,28.6,7.0
2025-09-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.1,12.3,17.2,3.2,20.2,8.0
2025-09-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.8,3.2,10.0,0.9,16.6,11.0
2025-09-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.4,7.9,11.6,2.8,11.2,13.7
2025-09-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,25.6,12.4,19.0,5.7,27.4,7.5
2025-09-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,27.9,13.0,20.4,0.0,37.0,12.3
2025-09-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.2,11.7,17.5,0.9,15.5,12.2
2025-09-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.4,14.0,18.2,4.5,33.5,6.3
2025-09-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.1,14.3,20.2,5.3,34.4,13.7
2025-09-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.2,13.7,16.5,2.1,13.7,12.9
2025-09-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.4,14.3,18.3,5.1,11.4,5.6
2025-09-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.2,13.6,16.9,0.0,32.8,7.3
2025-10-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.4,10.6,13.5,0.0,35.7,9.8
2025-10-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.6,2.6,9.1,0.0,11.6,14.2
2025-10-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.6,4.8,9.7,1.3,24.9,7.9
2025-10-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.3,2.5,9.4,0.0,34.1,10.6
2025-10-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.4,9.4,15.4,3.8,28.2,10.6
2025-10-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.4,13.4,17.4,0.0,32.5,10.2
2025-10-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.1,3.0,7.6,0.0,24.5,8.9
2025-10-08,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.9,10.0,17.0,3.7,15.2,9.1
2025-10-09,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.5,7.5,11.5,2.1,17.9,11.7
2025-10-10,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.4,12.8,16.6,0.0,15.8,4.7
2025-10-11,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.3,4.6,8.4,2.1,10.1,13.5
2025-10-12,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.6,3.0,8.8,2.5,14.5,3.7
2025-10-13,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.5,11.9,16.7,0.0,12.0,11.9
2025-10-14,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.1,12.7,15.4,6.7,21.3,9.7
2025-10-15,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,20.6,9.9,15.3,4.3,31.0,10.1
2025-10-16,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.3,7.0,12.6,0.0,29.5,10.0
2025-10-17,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.7,4.7,9.7,3.5,14.6,8.5
2025-10-18,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.6,3.4,10.0,4.2,18.7,12.2
2025-10-19,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,26.5,12.6,19.6,2.2,27.9,6.8
2025-10-20,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,10.6,4.3,7.5,5.7,15.5,14.2
2025-10-21,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,16.4,4.1,10.3,0.0,22.1,12.8
2025-10-22,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,18.1,4.8,11.5,0.0,29.7,5.6
2025-10-23,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,15.6,2.9,9.2,2.0,13.9,10.4
2025-10-24,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.6,11.0,16.8,0.3,19.5,13.5
2025-10-25,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.1,12.0,17.1,4.8,38.4,13.8
2025-10-26,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,12.7,5.1,8.9,7.0,39.4,5.8
2025-10-27,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,25.9,14.4,20.1,0.6,24.3,13.0
2025-10-28,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.4,6.3,10.3,0.0,37.6,3.9
2025-10-29,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,19.2,9.2,14.2,0.0,24.3,10.3
2025-10-30,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,21.5,11.0,16.2,0.1,21.4,4.6
2025-10-31,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,14.4,5.2,9.8,5.7,31.2,14.6
2025-11-01,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,9.6,4.5,7.1,0.0,19.7,4.8
2025-11-02,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,23.1,9.1,16.1,0.0,13.5,13.9
2025-11-03,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.6,8.3,15.5,2.2,32.1,14.9
2025-11-04,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.5,13.3,17.9,0.5,17.0,5.9
2025-11-05,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,13.3,7.2,10.2,5.8,15.3,9.0
2025-11-06,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,25.2,14.4,19.8,0.0,15.9,10.9
2025-11-07,HUE02,ESTACION_HUELVA_2,HUELVA,36.0688,-2.4534,22.0,13.0,17.5,0.0,26.5,11.5
